Twitter Account,Twitter Handle,Content
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xKaps  and  @Rabby_io lmeow 2 44
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @4484  @Leon90016846113  and  @Rabby_io nope all still broken 96
ultra,@0x_ultra,"ultra @0x_ultra · May 19 Replying to  @0xCasio  and  @Rabby_io also true, don’t use 80% of those buttons  could have quick links or macros embedded 1 237"
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @remilio64  and  @Rabby_io this is insane didn’t know someone collected all them  the dream 1 4 382
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @pgreyy  and  @Rabby_io quite literally 1 148
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @wsmooxthiemix_  and  @Rabby_io hey i tried my best  1 1 52
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @Leon90016846113  and  @Rabby_io for now I don’t have much in mind feature wise 1 1 78
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xJohannes_  @FourVork  and  @Rabby_io image def can tho 1 2 58
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @Leon90016846113  and  @Rabby_io hey what features do you need? 2 1 101
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @FourVork  and  @Rabby_io now you can rug bored apes with custom crafted monkey backgrounds ^^ 1 376
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0x_ultra  and  @Rabby_io tweet inspired by Carnation (Loud Arc) @0xcarnation · May 19 Replying to @0x9212ce55 Now i just need an anime themed EVM wallet to interact with Ethy-chan! 1 31 3.6K
ultra,@0x_ultra,ultra @0x_ultra · May 19 custom  @Rabby_io  skins would actually go crazy  imagine customizing your wallet like a 2008 teenager building out a myspace page  ...or like a gooner 83 16 327 29K
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xCuseyo  and  @akademicryptoid bullish on SEA 97
ultra,@0x_ultra,"ultra @0x_ultra · May 19 Replying to  @l2beatgov  @JonesDAO_io  and  @jojo17568 hey babe, cow asmr just dropped 1 2 117"
ultra,@0x_ultra,"ultra @0x_ultra · May 19 Replying to  @0xCuseyo the two examples come from real data btw as much as i dont want to be stereotypical, the stereotype has some truth  i have nothing wrong with farmers, its a honest job and it fuels engagement and so on  but as a protocol you want sticky users that will generate fees, which are Show more 1 2 288"
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @drogon1050  @ManiacXBT  and 7 others only the website admins know  here's my stats for fluffle tools all time 1 1 4 394
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @grinchetrynawin  @allmights2  and  @blknoiz06 do you guys take custom requests? 2 1 3 1.2K
ultra,@0x_ultra,"ultra @0x_ultra · May 19 Replying to  @redhairshanks86  and  @launchcoin too late buddy, refund? 1 2 609"
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @redhairshanks86  @katexbt  and  @launchcoin 1 3 263
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @allmights2  @grinchetrynawin  and  @blknoiz06 LMAO 2 2 106
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @redhairshanks86  and  @launchcoin mostly bots yeah but also people using dashboards just had an alert go off saying shanks launched a shitcoin 1 3 277
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @redhairshanks86  and  @launchcoin that’s crazy 1 4 977
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @ManiacXBT  and  @Smartecio ask any DeFi or crypto founder that has analytics installed on their website  there’s always traffic spikes after posts mention airdrops from certain countries specifically  also from personal first hand experience 3 4 719
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @Kennylawrence_  and  @monasex_1 personally mega pilled so won’t be making a similar site for a “competitor” anytime soon 2 1 52
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @theSpaceman_com  and  @Smartecio true that 2 24
ultra,@0x_ultra,"ultra @0x_ultra · May 19 Replying to  @Smartecio as much as ""its not nice to say"" as it falls into stereotypes, it is absolutely true that specifically. Nigeria, together with Indonesia has an extremely active farming community that often doesn't necessarily correlate to a high conversion rate  its not necessarily bad and yes Show more 17 3 50 9.8K"
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xPaulThomas our chatbox 1 91
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @18decimals  @fiatphobia  and  @glympsedotfun drafts are ready dashboard ideas ready 2 5 84
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @fiatphobia  and  @glympsedotfun i swear ill set everything up today 1 6 100
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @lucacseth biggest breather in the room 1 125
ultra,@0x_ultra,"ultra @0x_ultra · May 19 every little boy’s dream is to never stop playing videogames  we spend everyday collecting virtual coins playing financial minigames, dream achieved Cited @cited · May 19 every little boy’s dream is to be a neet with 7 figs in a solana wallet 41 5 113 8.2K"
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @lucacseth pic or it didn’t happen 1 2 300
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xcarnation  and  @0x9212ce55 rabby wallet themes would be an absolute banger 7 201
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @glympsedotfun HUGE  how’s the prize gonna be spread out amongst the top 50? tiered? 1 1 12 302
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xcarnation  @KaitoAI  and 4 others infinite tokenization glitch  a KOL turns into 500 tokens with a combined FDV of 500 trillion trump dollars 1 148
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @MusashiWins me too 1 60
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @oldmankotaro lmao im not brave enough to find out Tribute 324 Members View Community 1 1 107
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xNina__ new shitcoin meta in the trenches lmeow 1 2 142
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @gogotalks sounds to me like you want to join in the fun 1 3 409
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @apoorveth this is actually such a great tweak holy 1 2 860
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xgunboats milady 1 230
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @allmights2 bruh  1 1 101
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @cited i had to share the pain 2 345
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @VikingXBT are you asking for a personal tribute?? 1 2 265
ultra,@0x_ultra,"ultra @0x_ultra · May 19 Replying to  @inqydinqy  and  @believeapp tokens were not sold in the LP btw, just unpaired 1 168"
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xTaker actually great idea taking inspiration from stock 1 2 70
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @Austin86895460 main blocker is logistics but it has been done before just smaller scale 1 1 105
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @darkboyzee peer to peer RWA 1 1 52
ultra,@0x_ultra,"ultra @0x_ultra · May 19 Replying to  @0x_ultra you could also simply be the company in charge of tokenizing and categorising  for each item record a few specs like weight, serial numbers, photos of all angles  then the user simply gets the tokenised version on chain and it’s up to them to resell while your company stores Show more 6 11 1.9K"
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @joeyroth  and  @Ositofinance incredible tech  leverage gambling a pawned PlayStation 5 1 3 174
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @lay2000lbs  and  @WilsonCusack oh have a link? cant find on their profile 100
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @iwantlamboape idk if i would let the borrower evaluate the item themselves kek would be very prone to scams with jewelry and such  need some place that handles the process but then repricing and initial liquidity come from chain 1 1 122
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xastorre same way  @Courtyard_io  does it for pokemon cards (and all other real asset tokenisation platforms do)  there's of course warehouse and other implied costs 1 22
ultra,@0x_ultra,"ultra @0x_ultra · May 19 has anyone built a web3 pawn shop yet?  seen few people tokenising Rolexes and such but always taking the collector narrative  poverty and need for liquidity are rising  could tokenize, enable the trading and repricing of items on a global scale 37 10 81 8K"
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0x9212ce55 the Ethereum front page we deserve 5 170
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @0xMontBlanc yeag i got circumcised at a park in kunming 1 4 81
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @nech_n_  @megaeth_labs  and 2 others let's dm! 1 2 60
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @shiro57102 beautiful 259
ultra,@0x_ultra,"ultra @0x_ultra · May 19 Replying to  @nech_n_  @megaeth_labs  and 2 others that's very late in the night for me, i'll try! 1 3 62"
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @nech_n_  @megaeth_labs  and 2 others OMEGA 3 3 102
ultra,@0x_ultra,ultra @0x_ultra · May 19 Replying to  @nech_n_  @megaeth_labs  and 2 others its over i havent been doing enough megaposting lately 2 2 199
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @stonecoldpat0 yessir Kunming! 2 80
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @0xBreadguy  @KaitoAI  and 3 others the ultimate KOL inspectooor dash 1 6 425
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @rsklwtf  and  @believeapp thanks ser! 1 282
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @0xSoju  and  @believeapp added that too! 142
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @0xSoju  and  @believeapp cross check token validity vs believe app api and not rely simply on on chain data 2 1 519
ultra,@0x_ultra,"ultra @0x_ultra · May 18 Replying to  @HumzyTrades  and  @believeapp this only affects external dashboards, the believe app itself is working as intended 1 1 187"
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @2lambro  and  @believeapp that would actually b very funny 2 3 1.1K
ultra,@0x_ultra,ultra @0x_ultra · May 18  PSA for  @believeapp  token traders  scammers started spoofing creator token launches by faking create pool tx sender to the one used by Believe  its being done both for creators that have not launched a token yet AND ones that just launched one by spamming fake ones right Show more 26 16 101 10K
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @Ogcsn  @rsklwtf  and  @BelieveScanBot we're using same indexer architecture but now fixed 1 56
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @Ogcsn  and  @rsklwtf all fixed now 1 2 82
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @rsklwtf fix coming soon 1 1 79
ultra,@0x_ultra,"ultra @0x_ultra · May 18 Replying to  @direkturcrypto yeah i saw, fix coming soon 17"
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @direkturcrypto looking into it 1 1 22
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @0x_ultra  and  @rsklwtf looks like someone messing around with indexing method need to add some filters 1 1 138
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @rsklwtf wait wtf 2 2 346
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @MMM_Solana  and  @believeapp indeed ultra @0x_ultra · May 16 Replying to @believeapp big if true  will believe it when we see it  1.2K
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @n1ck_2025  @HumzyTrades  and  @believeapp ooo spicy let me check 2 49
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @katexbt  and  @believeapp never been a better moment to drain a Solana wallet  the drain transactions will be hidden amongst a gazillion 50c fee claims and user won’t notice for a week 2 7 1.6K
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @n1ck_2025  @HumzyTrades  and  @believeapp wait did i miss some Pasternak lore? 2 2 71
ultra,@0x_ultra,"ultra @0x_ultra · May 18 Replying to  @Crypto_bn  and  @believeapp i think this is a pretty decent solution for quicker claiming, just happened too late  proper fix will be switching to meteora DAMM v2 1 6 1.1K"
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @megatruther im imagining the smell of season 4 and its smelling even more fragrant than the previous ones 4 114
ultra,@0x_ultra,"ultra @0x_ultra · May 18 smol update on  @believeapp  fee distribution  they are now sending 0.003 SOL in fees ($0.50) every 3 minutes lmeow  DO NOT import wallet into phantom if you don’t want to turn your phone into a vibrator  btw “founders will absolutely receive their fees” still has not happened Show more Believe @believeapp · May 16 We’ve seen a lot of questions around creator fees — here’s what you need to know:  1. Founders will absolutely receive their fees. Supporting founders is our top priority, and we know how important these funds are so you can keep building.  2. Fees are claimed over time. The 49 11 197 54K"
ultra,@0x_ultra,"ultra @0x_ultra · May 18 Replying to  @ika_xbt fee distribution still not fixed, design still flawed, competitors with less reach but better tech taking market share  if it doesn’t survive i think people might rotate to time fun speculation 1 4 358"
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @0xHeisenbruh  @realchriswilder  and 2 others 2 124
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @123skely maybe it’s about time dexscreener loses a bit of market share? 3 209
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @Barthazian stolen for future use 1 1 120
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @0xDamien  @KaitoAI  and 3 others GLYMPSE DOT FUN 1 227
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @fiatphobia  @KaitoAI  and 4 others im so retarded and can’t edit anymore fml  glympse gud tokenization of kol performance 1 2 6 801
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @0xnobi  @KaitoAI  and 3 others are you asking for a dashboard  1 106
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @zayn4pf  @KaitoAI  and 3 others real  and now with clout it’s tapping even more into live metrics / tokenization 1 1 292
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @octofii  @KaitoAI  and 4 others joined 1 1 73
ultra,@0x_ultra,"ultra @0x_ultra · May 18 Replying to  @serpinxbt  @0x5f_eth  and 4 others 100% only possible in web3  will be interesting to see what other metrics people end up tokenising  there’s a clear demand for speculation over success of others, supply of platforms and products still limited 3 417"
ultra,@0x_ultra,"ultra @0x_ultra · May 18 Replying to  @Caben_nft  @KaitoAI  and 3 others also true  follower amount is more meaningless now, metrics and branding are important 1 1 183"
ultra,@0x_ultra,ultra @0x_ultra · May 18 i think  @KaitoAI  kinda kickstarted a revival of the “creator” economy in a sense  now were seeing a comeback and experimentation over tokenization of KOLs via things like: -  @fantasy_top_  (their performance) -  @timedotfun  (their time) -  @believeapp  (their products) - Show more 70 22 185 24K
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @serpinxbt  and  @0x5f_eth 2 3 7K
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @shawmakesmagic the new Gemini MAX on cursor is pretty insane and rarely loses context  it’s just expensive af to run can easily run through 100$ of credits in a week worth of vibe coding 2 4 529
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @rayzhueth 昆明翠湖公园 1 3 120
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @bh359  and  @believeapp doesn't help that they literally publish the creator's username in the token uri making it even faster to index which coin is whose 2 4 589
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @pgreyy  @0xBreadguy  and 2 others gmega 1 163
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @mooncatcherxbt  and  @blknoiz06 imo 100% yes 1 5 178
ultra,@0x_ultra,"ultra @0x_ultra · May 18 Replying to  @blknoiz06 give china a try if you haven't already ser  super underrated by westerners, cheap, fun n clean 3 12 895"
ultra,@0x_ultra,"ultra @0x_ultra · May 18 Replying to  @Caneleo55  and  @Punk9277 seems like johannes has it Johannes (4, 4) @0xJohannes_ · May 18 Replying to @Punk9277 full list here 2 4 310"
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @Caneleo55  and  @Punk9277 you're basically asking for the ROI for BNB stakers / USD for each of them?  @Punk9277 1 2 189
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @megaeth_labs missed opportunity to use this audio in the background  @0xyonathan 3 10 908
ultra,@0x_ultra,ultra @0x_ultra · May 18 Replying to  @Caneleo55  and  @Punk9277 sadly have zero knowledge of what’s going on over on bnb  if you have summary can take a look 1 208
